Boehner,0.032482320179977896,0.006387083247926802,432.0,50.0,241.0,-191.0,", Election of the Speaker"
Passed,0.006443838579266031,-0.05140860638637115,43.0,369.0,206.0,163.0,"To direct the head of each Federal department and agency to treat relevant military training as sufficient to satisfy training or certification requirements for Federal licenses, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.007068687135074709,-0.051422787672040615,51.0,371.0,211.0,160.0,"To amend the Electronic Fund Transfer Act to limit the fee disclosure requirement for an automatic teller machine to the screen of that machine, On Motion to Suspend the Rules and Pass"
Passed,0.0065249383699220115,-0.051750127817668995,44.0,372.0,208.0,164.0,"Hydropower Regulatory Efficiency Act of 2012, On Motion to Suspend the Rules and Pass"
Failed,-0.018699570423745968,0.028434606232642223,-211.0,-243.0,-227.0,-16.0,", On Motion to Adjourn"
Passed,0.03192855540499544,0.005773616803955198,416.0,54.0,235.0,-181.0,"Providing for consideration of the bill (H.R. 6079) to repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010, On Ordering the Previous Question"
Passed,0.03191826075335639,0.00488022020332829,414.0,58.0,236.0,-178.0,"Providing for consideration of the bill (H.R. 6079) to repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act of 2010, On Agreeing to the Resolution"
Passed,0.0065664853856800395,-0.027994090512989973,65.0,207.0,136.0,71.0,", On Approving the Journal"
Failed,-0.032006502863187986,-0.0032576433171850644,-410.0,-68.0,-239.0,171.0,"To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act 2010, On Motion to Recommit with Instructions"
Passed,0.03252397622615339,0.004894813054813634,420.0,58.0,239.0,-181.0,"To repeal the Patient Protection and Affordable Care Act and health care-related provisions in the Health Care and Education Reconciliation Act 2010, On Passage"
Passed,0.03190848775366037,0.003440270830553507,405.0,65.0,235.0,-170.0,"Providing for consideration of H.R. 4402, to require the Secretary of the Interior and the Secretary of Agriculture to more efficiently develop domestic sources of the minerals and mineral materials of strategic and critical importance to United States economic and national security and manufacturing competitiveness, On Agreeing to the Resolution"
Failed,-0.030758889071339102,0.001297117000445713,-377.0,-89.0,-233.0,144.0,", On Agreeing to the Amendment"
Failed,-0.03069358569015876,0.0012879450477867617,-376.0,-90.0,-233.0,143.0,", On Agreeing to the Amendment"
Failed,-0.02996208399317862,0.0020560789434150573,-364.0,-90.0,-227.0,137.0,", On Agreeing to the Amendment"
Agreed to,0.029732145213591844,0.0031904964304557094,374.0,60.0,217.0,-157.0,", On Agreeing to the Amendment"
Failed,-0.030652957307173385,6.168428565926252e-05,-379.0,-81.0,-230.0,149.0,", On Agreeing to the Amendment"
Failed,-0.031082602378460018,-0.00556185899173524,-404.0,-50.0,-227.0,177.0,"National Strategic and Critical Minerals Production Act, On Motion to Recommit with Instructions"
Passed,0.03064037585394021,-0.0025763614980650286,373.0,95.0,234.0,-139.0,"National Strategic and Critical Minerals Production Act, On Passage"
Passed,-0.0023767619077011814,-0.04383856631085486,-60.0,272.0,106.0,166.0,"Foreign Relations Authorization Act, Fiscal Year 2013, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.0056736551262809454,-0.052199408719892926,35.0,367.0,201.0,166.0,"Insular Areas Act of 2011, On Motion to Suspend the Rules and Pass"
Passed,0.008085511604816053,-0.0562178746512581,62.0,412.0,237.0,175.0,"Sequestration Transparency Act of 2012, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.005387699846586045,0.012448467369202128,-56.0,-84.0,-70.0,-14.0,", On Agreeing to the Amendment"
Failed,-0.011773858904044915,0.0005242970153177672,-136.0,-14.0,-75.0,61.0,", On Agreeing to the Amendment"
Failed,-0.009049446992459003,0.042573259997361466,-81.0,-299.0,-190.0,-109.0,", On Agreeing to the Amendment"
Failed,-0.024132832050228883,0.010167755527105936,-282.0,-128.0,-205.0,77.0,", On Agreeing to the Amendment"
Failed,0.010391326994432187,0.03033469027492891,149.0,-145.0,2.0,-147.0,", On Agreeing to the Amendment"
Failed,-0.026023506710322983,0.008618104849494698,-310.0,-118.0,-214.0,96.0,", On Agreeing to the Amendment"
Failed,0.0235774667756991,0.01854431551242608,311.0,-47.0,132.0,-179.0,", On Agreeing to the Amendment"
Agreed to,-0.018746198591931464,-0.009804017425397119,-241.0,37.0,-102.0,139.0,", On Agreeing to the Amendment"
Failed,-0.014431899397239016,0.016460181973295514,-163.0,-121.0,-142.0,21.0,", On Agreeing to the Amendment"
Failed,-0.016103064355503637,0.025520149168639438,-174.0,-188.0,-181.0,-7.0,", On Agreeing to the Amendment"
Failed,-0.027249792297824545,0.012233135103567893,-317.0,-147.0,-232.0,85.0,", On Agreeing to the Amendment"
Failed,-0.017522508450908136,0.0273992209229253,-191.0,-205.0,-198.0,-7.0,", On Agreeing to the Amendment"
Failed,-0.017263739100913167,0.03170684568950267,-183.0,-237.0,-210.0,-27.0,", On Agreeing to the Amendment"
Failed,-0.02155460934847622,0.024743465478481677,-239.0,-205.0,-222.0,17.0,", On Agreeing to the Amendment"
Failed,0.023506969893657435,0.020203084270918704,309.0,-53.0,128.0,-181.0,", On Agreeing to the Amendment"
Agreed to,0.029946565869474372,0.0003101885378445838,370.0,80.0,225.0,-145.0,", On Agreeing to the Amendment"
Failed,-0.01900598890784107,0.030619550063386593,-203.0,-239.0,-221.0,-18.0,", On Agreeing to the Amendment"
Failed,-0.02527238011016896,0.0035774811404818327,-305.0,-71.0,-188.0,117.0,", On Agreeing to the Amendment"
Agreed to,0.007422595403427782,-0.05530789145760967,52.0,402.0,227.0,175.0,", On Agreeing to the Amendment"
Agreed to,0.02994284054271961,0.0031285560852255343,382.0,56.0,219.0,-163.0,", On Agreeing to the Amendment"
Failed,-0.011708950509498358,0.02389122482040891,-119.0,-169.0,-144.0,-25.0,", On Agreeing to the Amendment"
Agreed to,0.028551151969698242,0.003279906203145029,360.0,48.0,204.0,-156.0,", On Agreeing to the Amendment"
Failed,-0.025753386211928124,0.012845824426398337,-299.0,-141.0,-220.0,79.0,", On Agreeing to the Amendment"
Agreed to,-0.01481987459304185,-0.012788976593614228,-194.0,80.0,-57.0,137.0,", On Agreeing to the Amendment"
Agreed to,0.006959243137990011,-0.0022170822485569567,84.0,60.0,72.0,-12.0,", On Agreeing to the Amendment"
Agreed to,0.010006363933426876,-0.05119347548830903,91.0,381.0,236.0,145.0,", On Agreeing to the Amendment"
Passed,0.018101070108419815,-0.03131438771801484,193.0,235.0,214.0,21.0,"Making appropriations for the Department of Defense for the fiscal year ending September 30, 2013, and for other purposes, On Passage"
Failed,0.01754618025616061,-0.0026163737046547984,212.0,62.0,137.0,-75.0,"Indian Tribal Trade and Investment Demonstration Project Act of 2011, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.011437627102654219,0.02230237284871941,156.0,-128.0,14.0,-142.0,"To allow a State or local government to construct levees on certain properties otherwise designated as open space lands, On Motion to Suspend the Rules and Pass"
Passed,0.007581637917759378,-0.05190166576745354,59.0,379.0,219.0,160.0,"To designate the facility of the United States Postal Service located at 133 Hare Road in Crosby, Texas, as the Army First Sergeant David McNerney Post Office Building, On Motion to Suspend the Rules and Pass"
Passed,0.03139448130477016,0.004473647847163796,409.0,61.0,235.0,-174.0,"Providing for consideration of the bill (H.R. 4078), Regulatory Freeze for Jobs Act of 2012, and providing for the bill (H.R. 6082), Congressional Replacement of President Obama’s Energy-Restricting and Job-Limiting Offshore Drilling Plan, and for other purposes, On Ordering the Previous Question"
Passed,0.031195750091177227,0.0019673961035345956,396.0,74.0,235.0,-161.0,"Providing for consideration of the bill (H.R. 4078), Regulatory Freeze for Jobs Act of 2012, and providing for the bill (H.R. 6082), Congressional Replacement of President Obama’s Energy-Restricting and Job-Limiting Offshore Drilling Plan, and for other purposes, On Agreeing to the Resolution"
Failed,-0.029219849492006834,0.001507765532806848,-354.0,-90.0,-222.0,132.0,", On Agreeing to the Amendment"
Failed,-0.028686349611989202,0.003910086655283019,-348.0,-104.0,-226.0,122.0,", On Agreeing to the Amendment"
Failed,-0.02991928372837569,-0.006453904970752435,-375.0,-43.0,-209.0,166.0,", On Agreeing to the Amendment"
Failed,-0.030134141111225463,-0.0019330439766021283,-368.0,-70.0,-219.0,149.0,", On Agreeing to the Amendment"
Failed,-0.02989899212324019,0.0042759362720403956,-364.0,-108.0,-236.0,128.0,", On Agreeing to the Amendment"
Failed,-0.029203650960420238,0.007248254622385439,-349.0,-125.0,-237.0,112.0,", On Agreeing to the Amendment"
Failed,-0.031645288543530936,-0.004862995435216445,-417.0,-61.0,-239.0,178.0,"Congressional Replacement of President Obama’s Energy-Restricting and Job-Limiting Offshore Drilling Plan, On Motion to Recommit with Instructions"
Passed,0.029631253701605048,-0.0007554453994752163,356.0,82.0,219.0,-137.0,"Congressional Replacement of President Obama’s Energy-Restricting and Job-Limiting Offshore Drilling Plan, On Passage"
Failed,-0.03064191036457171,0.0018728758424912686,-378.0,-96.0,-237.0,141.0,"President Obama’s Proposed 2010-2017 Offshore Drilling Lease Sale Plan Act, On Motion to Suspend the Rules and Pass"
Passed,0.02171848457808874,-0.025277045158898257,245.0,229.0,237.0,-8.0,"To require a full audit of the Board of Governors of the Federal Reserve System and the Federal reserve banks by the Comptroller General of the United States before the end of 2012, and for other purposes, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.029784569632226036,-0.006545556148392599,-373.0,-43.0,-208.0,165.0,", On Agreeing to the Amendment"
Failed,-0.029560390097009902,0.0031745146392528957,-364.0,-100.0,-232.0,132.0,", On Agreeing to the Amendment"
Failed,-0.03056414473419411,-0.0017347152923173326,-378.0,-72.0,-225.0,153.0,", On Agreeing to the Amendment"
Failed,-0.03107172166583233,-0.002470069805311239,-390.0,-68.0,-229.0,161.0,", On Agreeing to the Amendment"
Failed,-0.030534276544952173,-0.0032766936535870796,-383.0,-63.0,-223.0,160.0,", On Agreeing to the Amendment"
Passed,0.03144810423801578,0.005870759888214869,408.0,52.0,230.0,-178.0,"Providing for further consideration of the bill (H.R. 4078) to provide that no agency may take any significant regulatory action until the unemployment rate is equal to or less than 6.0 percent, On Ordering the Previous Question"
Failed,-0.031821126082311475,-0.003535882715955077,-407.0,-67.0,-237.0,170.0,", On Agreeing to the Amendment"
Failed,-0.03138251000396359,-0.003948430351137228,-397.0,-61.0,-229.0,168.0,", On Agreeing to the Amendment"
Failed,-0.031008628936881718,-0.0012279744198778531,-389.0,-77.0,-233.0,156.0,", On Agreeing to the Amendment"
Failed,-0.031712639425470736,-0.0023962379047903935,-401.0,-73.0,-237.0,164.0,", On Agreeing to the Amendment"
Failed,-0.03079750172490767,-0.004805593847384526,-399.0,-55.0,-227.0,172.0,", On Agreeing to the Amendment"
Agreed to,0.03007022664276874,0.000604816030186497,371.0,77.0,224.0,-147.0,", On Agreeing to the Amendment"
Failed,-0.03002841116463347,-0.002391351313381882,-369.0,-67.0,-218.0,151.0,", On Agreeing to the Amendment"
Agreed to,0.02961687334159239,0.00309386041709137,370.0,62.0,216.0,-154.0,", On Agreeing to the Amendment"
Failed,-0.03100507508953037,-0.003410179710407562,-393.0,-65.0,-229.0,164.0,", On Agreeing to the Amendment"
Failed,-0.030792571279704334,-0.004358407935423672,-390.0,-58.0,-224.0,166.0,", On Agreeing to the Amendment"
Failed,-0.0314351728726492,-0.0014670260393475282,-392.0,-76.0,-234.0,158.0,", On Agreeing to the Amendment"
Agreed to,0.030180617130172463,-0.0008287151119404778,375.0,85.0,230.0,-145.0,", On Agreeing to the Amendment"
Agreed to,0.030381166833172314,0.0009340207120973875,378.0,74.0,226.0,-152.0,", On Agreeing to the Amendment"
Failed,-0.031298068376324845,-0.0025297667209528054,-394.0,-70.0,-232.0,162.0,", On Agreeing to the Amendment"
Agreed to,0.029853111576690353,-0.0007857101267157781,374.0,86.0,230.0,-144.0,", On Agreeing to the Amendment"
Failed,-0.03135302759376324,-0.005548864816074702,-411.0,-53.0,-232.0,179.0,"To provide that no agency may take any significant regulatory action until the unemployment rate is equal to or less than 6.0 percent, On Motion to Recommit with Instructions"
Passed,0.03109094608231971,0.001773051451961545,388.0,72.0,230.0,-158.0,"To provide that no agency may take any significant regulatory action until the unemployment rate is equal to or less than 6.0 percent, On Passage"
Passed,-0.012978041762485822,-0.028767501294427195,-185.0,145.0,-20.0,165.0,"To reduce the number of executive positions subject to Senate confirmation, On Motion to Suspend the Rules and Pass"
Passed,0.021271497741316283,-0.014043898897728939,247.0,149.0,198.0,-49.0,"Federal Employee Tax Accountability Act of 2012, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.026656632390255265,0.0006527415517731555,328.0,66.0,197.0,-131.0,"District of Columbia Pain-Capable Unborn Child Protection Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.03211370774803782,0.005166967261141029,415.0,57.0,236.0,-179.0,"Providing for consideration of the bill (H.R. 6169) Pathway to Job Creation through a Simpler, Fairer Tax Code Act of 2012; providing for consideration of the bill (H.R. 8) Job Protection and Recession Prevention Act and providing for consideration of motions to suspend the rules, On Ordering the Previous Question"
Agreed to,0.032093751931661134,0.006042790064526153,422.0,52.0,237.0,-185.0,", On Agreeing to the Amendment"
Passed,0.03220852541297418,0.005468057814443863,418.0,56.0,237.0,-181.0,"Providing for consideration of the bill (H.R. 6169) Pathway to Job Creation through a Simpler, Fairer Tax Code Act of 2012; providing for consideration of the bill (H.R. 8) Job Protection and Recession Prevention Act and providing for consideration of motions to suspend the rules, On Agreeing to the Resolution, as Amended"
Failed,-0.03160515909028056,0.0005549068688109805,-389.0,-87.0,-238.0,151.0,"To amend title 5, United States Code, to make clear that accounts in the Thrift Savings Fund are subject to certain Federal tax levies, On Agreeing to the Amendment"
Failed,-0.03211604303006831,-0.0032821508044105032,-403.0,-65.0,-234.0,169.0,"To extend certain tax relief provisions enacted in 2001 and 2003, and for other purposes, On Motion to Recommit with Instructions"
Passed,0.031346822086378345,-0.0007064221432711969,388.0,84.0,236.0,-152.0,"To extend certain tax relief provisions enacted in 2001 and 2003, and for other purposes, On Passage"
Passed,0.006911420027585567,-0.05813996851850436,41.0,415.0,228.0,187.0,"Providing for the concurrence by the House in the Senate amendment to H.R. 1905, with an amendment, On Motion to Suspend the Rules and Agree"
Passed,0.007508172635343238,-0.056300365517514626,50.0,408.0,229.0,179.0,"To amend title 5, United States Code, to make clear that accounts in the Thrift Savings Fund are subject to certain Federal tax levies, On Motion to Suspend the Rules and Pass, as Amended"
