Pelosi,0.03981691166975462,0.01787077185648573,-423.0,5.0,-209.0,214.0,", Election of the Speaker"
Passed,0.025072267561143086,-0.03279770726459527,-151.0,281.0,65.0,216.0,"Brycen Gray and Ben Price COVID-19 Cognitive Research Act, On Motion to Suspend the Rules and Pass"
Passed,0.027664211151297427,-0.022112384816278974,-202.0,230.0,14.0,216.0,"Medical Marijuana and Cannabidiol Research Expansion Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.024379895383003867,-0.0314937650370006,-147.0,279.0,66.0,213.0,"Timely Delivery of Bank Secrecy Act Reports Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.040658025324965416,0.017354022969897243,-426.0,10.0,-208.0,218.0,"Providing for consideration of the bill (H.R. 263) Big Cat Public Safety Act, and providing for consideration of the bill (H.R. 4040) Advancing Telehealth Beyond COVID-19 Act, and for other purposes, On Ordering the Previous Question"
Passed,0.040242251438403646,0.017068016944609198,-421.0,11.0,-205.0,216.0,"Providing for consideration of the bill (H.R. 263) Big Cat Public Safety Act, and providing for consideration of the bill (H.R. 4040) Advancing Telehealth Beyond COVID-19 Act, and for other purposes, On Agreeing to the Resolution"
Passed,0.036702688471437296,0.004803949818483156,-355.0,79.0,-138.0,217.0,"Susan Muffley Act, On Passage"
Failed,-0.038727680947615056,-0.01601038345583628,405.0,-27.0,189.0,-216.0,"South Asian Heart Health Awareness and Research Act, On Motion to Recommit"
Passed,0.03943854885075724,0.011048595266034775,-393.0,45.0,-174.0,219.0,"South Asian Heart Health Awareness and Research Act, On Passage"
Failed,-0.04045474941546618,-0.016602884964466963,422.0,-16.0,203.0,-219.0,"Advancing Telehealth Beyond COVID-19 Act, On Motion to Recommit"
Passed,0.01579471327023216,-0.04983051423370625,-30.0,404.0,187.0,217.0,"Advancing Telehealth Beyond COVID-19 Act, On Passage"
Passed,0.027713175080375668,-0.026506375264580617,-190.0,246.0,28.0,218.0,", On Motion to Suspend the Rules and Pass Certain Bills"
Passed,0.04066627720003437,0.017364323446087633,-426.0,10.0,-208.0,218.0,"Providing for consideration of the Senate amendment to the House amendment to the Senate amendment to the bill (H.R. 4346) making appropriations for the Legislative Branch for the fiscal year ending September 30, 2022, and for other purposes, On Ordering the Previous Question"
Passed,0.04025982525516941,0.017424016581096498,-422.0,8.0,-207.0,215.0,"Providing for consideration of the Senate amendment to the House amendment to the Senate amendment to the bill (H.R. 4346) making appropriations for the Legislative Branch for the fiscal year ending September 30, 2022, and for other purposes, On Agreeing to the Resolution"
Passed,0.03889045315460027,0.009033095109676245,-382.0,56.0,-163.0,219.0,"Making appropriations for Legislative Branch for the fiscal year ending September 30, 2022, and for other purposes, On Motion to Concur in the Senate Adt to the House Adt to the Senate Adt"
Passed,0.04018564944013656,0.01711436787032116,-421.0,11.0,-205.0,216.0,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and for other purposes, On Ordering the Previous Question"
Passed,0.04008788064063077,0.01706310220902734,-420.0,12.0,-204.0,216.0,"Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, and for other purposes, On Agreeing to the Resolution"
Passed,0.04008458749125008,0.017112466800862938,-420.0,10.0,-205.0,215.0,"Providing for consideration of the bill (H.R. 1808) to regulate assault weapons, to ensure that the right to keep and bear arms is not unlimited, and for other purposes, On Ordering the Previous Question"
Passed,0.04005956009870591,0.017774828314673058,-422.0,6.0,-208.0,214.0,"Providing for consideration of the bill (H.R. 1808) to regulate assault weapons, to ensure that the right to keep and bear arms is not unlimited, and for other purposes, On Agreeing to the Resolution"
Failed,-0.04072395513332792,-0.01686441072346949,425.0,-13.0,206.0,-219.0,"Assault Weapons Ban, On Motion to Recommit"
Passed,0.039691013721668666,0.017687753545696957,-416.0,4.0,-206.0,210.0,"Assault Weapons Ban, On Passage"
Agreed to,0.04028742121695938,0.016533967575174176,-424.0,20.0,-202.0,222.0,", On Agreeing to the Amendment"
Agreed to,0.032426420575506425,-0.010230752143223366,-276.0,168.0,-54.0,222.0,", On Agreeing to the Amendment"
Failed,-0.04005882549055758,-0.016301833684768938,418.0,-18.0,200.0,-218.0,"Continental Divide Trail Completion Act, On Motion to Recommit"
Passed,0.03959169496153018,0.01602426194471929,-413.0,19.0,-197.0,216.0,"Continental Divide Trail Completion Act, On Passage"
Passed,0.03260893069338065,-0.006432282295846983,-286.0,144.0,-71.0,215.0,"Big Cat Public Safety Act, On Passage"
Passed,0.016240283891858696,-0.04715791603851797,-40.0,382.0,171.0,211.0,"STREAM Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.007395404084369259,-0.034113575076350655,150.0,214.0,182.0,32.0,"To include certain computer-related projects in the Federal permitting program under title XLI of the FAST Act, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.04072798688441638,0.017124026938265608,-427.0,11.0,-208.0,219.0,"Providing for consideration of the Senate amendment to the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con. Res. 14, On Ordering the Previous Question"
Passed,0.04072798688441638,0.017124026938265608,-427.0,11.0,-208.0,219.0,"Providing for consideration of the Senate amendment to the bill (H.R. 5376) to provide for reconciliation pursuant to title II of S. Con. Res. 14, On Agreeing to the Resolution"
Passed,0.04064241824701307,0.016836709819219017,-427.0,13.0,-207.0,220.0,"To provide for reconciliation pursuant to title II of S. Con. Res. 14, On Motion to Concur in the Senate Amendment"
Passed,0.013268188505526279,-0.0498219978626908,-7.0,415.0,204.0,211.0,"To extend by 19 days the authorization for the special assessment for the Domestic Trafficking Victims’ Fund, On Motion to Suspend the Rules and Pass"
Passed,0.030291977308205688,-0.017493094481540745,-234.0,198.0,-18.0,216.0,"Drone Infrastructure Inspection Grant Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.027224093617300216,-0.025652646228326314,-188.0,240.0,26.0,214.0,"Wildfire Recovery Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.039640569331277194,0.01717897242684583,-419.0,7.0,-206.0,213.0,"Providing for consideration of the bill (H.R. 302) Preventing a Patronage System Act; providing for consideration of the bill (H.R. 2988) Whistleblower Protection Improvement Act; providing for consideration of the bill (H.R. 8326) Ensuring a Fair and Accurate Census Act, On Ordering the Previous Question"
Passed,0.04048761233126739,0.01727539570673781,-428.0,10.0,-209.0,219.0,"Providing for consideration of the bill (H.R. 302) Preventing a Patronage System Act; providing for consideration of the bill (H.R. 2988) Whistleblower Protection Improvement Act; providing for consideration of the bill (H.R. 8326) Ensuring a Fair and Accurate Census Act, On Agreeing to the Resolution"
Passed,0.019014978934861055,-0.044571537159025475,-70.0,368.0,149.0,219.0,", On Motion to Suspend the Rules and Pass Certain Bills"
Passed,0.032756496635704103,-0.010142579305620947,-276.0,160.0,-58.0,218.0,"National Aviation Preparedness Plan Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.016243290685181756,-0.04727066818342755,-40.0,386.0,173.0,213.0,"Expediting Disaster Recovery Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.02072202624134675,-0.042694759148364875,-89.0,349.0,130.0,219.0,"CREW Act, On Motion to Suspend the Rules and Pass"
Passed,0.025668729000956025,-0.030296920299670675,-165.0,269.0,52.0,217.0,"BRIGHT Act, On Motion to Suspend the Rules and Pass"
Failed,-0.04031210208817085,-0.015273164466626497,416.0,-22.0,197.0,-219.0,", On Agreeing to the Amendment"
Passed,0.040352869459747545,0.015420109125400889,-417.0,21.0,-198.0,219.0,"Preventing a Patronage System Act, On Passage"
Agreed to,0.04069768544608202,0.017351441619211285,-434.0,12.0,-211.0,223.0,", On Agreeing to the Amendment"
Failed,-0.0403843794440958,-0.017232310537150453,430.0,-12.0,209.0,-221.0,", On Agreeing to the Amendment"
Passed,0.04062113772700803,0.017049892049599957,-428.0,12.0,-208.0,220.0,"Ensuring a Fair and Accurate Census Act, On Passage"
Agreed to,0.040481303275084646,0.016499288293100337,-428.0,18.0,-205.0,223.0,", On Agreeing to the Amendment"
Passed,0.040219398364857536,0.015902253294123772,-420.0,18.0,-201.0,219.0,"Whistleblower Protection Improvement Act, On Passage"
Passed,0.013805437011552043,-0.0484377410946497,-16.0,398.0,191.0,207.0,"United States Commission on International Religious Freedom Reauthorization Act, On Motion to Suspend the Rules and Pass"
Passed,0.021820396437923027,-0.037877799474555135,-109.0,311.0,101.0,210.0,"Bridging the Gap for New Americans Act, On Motion to Suspend the Rules and Pass"
Passed,0.031153574369827686,-0.011576449625727256,-257.0,165.0,-46.0,211.0,"Peace Corps Reauthorization Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.04039146851021763,0.016787221894543663,-425.0,13.0,-206.0,219.0,"Providing for consideration of S. 1098, the Joint Consolidation Loan Separation Act; and for other purposes, On Ordering the Previous Question"
Passed,0.040471654787762795,0.016511929879377718,-425.0,15.0,-205.0,220.0,"Providing for consideration of S. 1098, the Joint Consolidation Loan Separation Act; and for other purposes, On Agreeing to the Resolution"
Passed,0.025095855133408996,-0.03373277558826,-148.0,292.0,72.0,220.0,", On Motion to Suspend the Rules and Pass Certain Bills and Agree to a Resolution"
Passed,0.015886632352576105,-0.04964318503979313,-32.0,402.0,185.0,217.0,"Blackwell School National Historic Site Act, On Motion to Suspend the Rules and Pass"
Passed,0.040411373330979286,0.017212975965293514,-426.0,10.0,-208.0,218.0,"Providing for consideration of the bill (H.R. 8873) to amend title 3, United States Code, to reform the process for the counting of electoral votes, and for other purposes, On Ordering the Previous Question"
Passed,0.04039854161498748,0.017205696173111552,-426.0,10.0,-208.0,218.0,"Providing for consideration of the bill (H.R. 8873) to amend title 3, United States Code, to reform the process for the counting of electoral votes, and for other purposes, On Agreeing to the Resolution"
Failed,-0.038951370074765214,-0.01683758051720341,412.0,-26.0,193.0,-219.0,"Joint Consolidation Loan Separation Act, On Motion to Commit"
Passed,0.03936853693183742,0.0119977709251927,-397.0,39.0,-179.0,218.0,"Joint Consolidation Loan Separation Act, On Passage"
Passed,0.040143772636342945,0.014603038212557096,-414.0,26.0,-194.0,220.0,"Presidential Election Reform Act, On Passage"
Passed,0.0396820092976605,0.0180432003059355,-423.0,1.0,-211.0,212.0,"Providing for consideration of H.R. 4118, the Break the Cycle of Violence Act; H.R. 5768, the Violent Incident Clearance and Technological Investigative Methods Act of 2022; H.R. 6448, the Invest to Protect Act of 2022; and H.R. 8542, the Mental Health Justice Act of 2022, On Agreeing to the Resolution"
Passed,0.020373541849041867,-0.036190458291999586,-100.0,296.0,98.0,198.0,"Invest to Protect Act, On Passage"
Passed,0.04045333921789203,0.01595547680924226,-423.0,17.0,-203.0,220.0,"Mental Health Justice Act of 2022, On Passage"
Passed,0.040445441263405824,0.016653361227670364,-425.0,13.0,-206.0,219.0,"Break the Cycle of Violence Act, On Passage"
Passed,0.038147577155844686,0.006176318672566359,-368.0,72.0,-148.0,220.0,"Violent Incident Clearance and Technological Investigative Methods Act, On Passage"
Passed,0.04060405189050683,0.01703550438191614,-428.0,12.0,-208.0,220.0,"Providing for consideration of the bill (H.R. 3843) Merger Filing Fee Modernization Act; providing for consideration of the bill (H.R. 7780) Mental Health Matters Act; and providing for consideration of the bill (S. 3969) PAVA Program Inclusion Act, On Ordering the Previous Question"
Passed,0.04009859229343726,0.017757873275923028,-425.0,5.0,-210.0,215.0,"Providing for consideration of the bill (H.R. 3843) Merger Filing Fee Modernization Act; providing for consideration of the bill (H.R. 7780) Mental Health Matters Act; and providing for consideration of the bill (S. 3969) PAVA Program Inclusion Act, On Agreeing to the Resolution"
Passed,0.022783380315552413,-0.037334401544982465,-119.0,313.0,97.0,216.0,"National Center for the Advancement of Aviation Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,-0.040636163590558966,-0.01704959427511889,428.0,-12.0,208.0,-220.0,"Mental Health Matters Act, On Motion to Recommit"
Passed,0.040418778842113035,0.01646497649949274,-423.0,15.0,-204.0,219.0,"Mental Health Matters Act, On Passage"
Passed,0.03152954013793834,0.007211426471008881,-316.0,58.0,-129.0,187.0,"Merger Filing Fee Modernization Act, On Passage"
Passed,0.01587671209205374,-0.04975543089274422,-32.0,406.0,187.0,219.0,"SBIR and STTR Extension Act, On Motion to Suspend the Rules and Pass"
Passed,0.025628020618588057,-0.031492776353351654,-160.0,278.0,59.0,219.0,"Chai Suthammanont Healthy Federal Workplaces Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.013651544395990341,-0.05073257724194541,-9.0,423.0,207.0,216.0,"End Human Trafficking in Government Contracts Act, On Motion to Suspend the Rules and Pass"
Passed,0.018883605747382372,-0.04539178013713042,-68.0,364.0,148.0,216.0,"AI Training Act, On Motion to Suspend the Rules and Pass"
Passed,0.015328922812455027,-0.049558446884461455,-27.0,407.0,190.0,217.0,"Maximizing Outcomes through Better Investments in Lifesaving Equipment for (MOBILE) Health Care Act, On Motion to Suspend the Rules and Pass"
Passed,0.027702736690670606,-0.024358574911110736,-198.0,232.0,17.0,215.0,"Visit America Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.022491160087936477,-0.038564706690818816,-114.0,322.0,104.0,218.0,"Global Aircraft Maintenance Safety Improvement Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.020779838544562605,-0.04183592548187765,-93.0,339.0,123.0,216.0,"Preventing PFAS Runoff at Airports Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.021945471315617804,-0.03899771103622404,-109.0,327.0,109.0,218.0,"Food Security for All Veterans Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.013922786975178434,-0.050953753847946516,-11.0,425.0,207.0,218.0,"Supporting Families of the Fallen Act, On Motion to Suspend the Rules and Pass"
Passed,0.02820748021873679,-0.02516569381713865,-200.0,236.0,18.0,218.0,"Global Food Security Reauthorization Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.0266936498956347,-0.02712109180289849,-181.0,247.0,33.0,214.0,"Millennium Challenge Corporation Eligibility Expansion Act, On Motion to Suspend the Rules and Pass"
Passed,0.031498361420477274,-0.012525270058788639,-261.0,169.0,-46.0,215.0,", On Motion to Suspend the Rules and Pass Certain Bills and Concur in the Senate Amendments"
Passed,0.04042140681290642,0.01697349434882922,-425.0,11.0,-207.0,218.0,"Providing for consideration of the Senate amendment to the bill (H.R. 6833) Affordable Insulin Now Act and providing for consideration of the bill (H.R. 8987) Fairness for 9/11 Families Act, On Ordering the Previous Question"
Passed,0.04055066405778902,0.01724980848503678,-428.0,10.0,-209.0,219.0,"Providing for consideration of the Senate amendment to the bill (H.R. 6833) Affordable Insulin Now Act and providing for consideration of the bill (H.R. 8987) Fairness for 9/11 Families Act, On Agreeing to the Resolution"
Passed,0.04004153499970897,0.013929097483249641,-411.0,29.0,-191.0,220.0,"Affordable Insulin Now Act, On Motion to Concur in the Senate Amendment"
Passed,0.018575605588609066,-0.044348446969888426,-67.0,369.0,151.0,218.0,"Fairness for 9/11 Families Act, On Passage"
Passed,0.029577545385994858,-0.01576740953934468,-233.0,193.0,-20.0,213.0,"PAST Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.039938974270778575,0.017163768664021417,-423.0,7.0,-208.0,215.0,"Providing for consideration of the bill S. 4524, the Speak Out Act, and for other purposes, On Agreeing to the Resolution"
Passed,0.029356793741816677,-0.018641038671788727,-224.0,206.0,-9.0,215.0,"Speak Out Act, On Passage"
Passed,0.020662617407095647,-0.041882029381583474,-90.0,342.0,126.0,216.0,", On Motion to Suspend the Rules and Pass Certain Bills"
Passed,0.023241420871486992,-0.03321979788843675,-137.0,297.0,80.0,217.0,"To designate the medical center of the Department of Veterans Affairs in metropolitan Atlanta, Georgia, as the “Joseph Maxwell Cleland Atlanta Department of Veterans Affairs Medical Center”, On Motion to Suspend the Rules and Pass"
Passed,0.014610909664238472,-0.05021396227666906,-18.0,416.0,199.0,217.0,"Senator Johnny Isakson VA Regional Office Act, On Motion to Suspend the Rules and Pass"
Passed,0.012967376637578357,-0.049633765673124476,-4.0,412.0,204.0,208.0,"Department of Veterans Affairs Information Technology Reform Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.015905800400405967,-0.04761584493763619,-35.0,389.0,177.0,212.0,"Lymphedema Treatment Act, On Motion to Suspend the Rules and Pass, as Amended"
Failed,0.034473794691493254,0.0011823028004869787,-321.0,87.0,-117.0,204.0,"Law Enforcement De-Escalation Training Act of 2022, On Motion to Suspend the Rules and Pass"
Passed,0.017843830676393137,-0.045357280108371784,-59.0,367.0,154.0,213.0,"Justice and Mental Health Collaboration Reauthorization Act of 2022, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.02846280428307,-0.018157063719361564,-218.0,206.0,-6.0,212.0,"Terry Technical Correction Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.03968899479943136,0.016029219445805216,-418.0,14.0,-202.0,216.0,"Providing for consideration of the bill (H.R. 3372); providing for consideration of the bill (H.R. 6878); providing for consideration of the bill (H.R. 8876); providing for consideration of the joint resolution (H.J. Res. 100); and for other purposes, On Agreeing to the Resolution"
Passed,0.030405498799051578,-0.009115153163592715,-253.0,153.0,-50.0,203.0,"To provide for a resolution with respect to the unresolved disputes between certain railroads represented by the National Carriers’ Conference Committee of the National Railway Labor Conference and certain of their employees, On Passage"
Passed,0.040252614986175383,0.01644860835773226,-422.0,14.0,-204.0,218.0,"Providing for a correction in the enrollment of H.J. Res. 100, On Agreeing to the Resolution"
Passed,0.03669570319188135,0.0017910924632876944,-344.0,92.0,-126.0,218.0,"One Stop Shop Community Reentry Program Act of 2021, On Passage"
Passed,0.02695816448671208,-0.023571896813148144,-188.0,234.0,23.0,211.0,"Pregnant Women in Custody Act, On Passage"
Passed,0.01670306254588882,-0.04823310678438024,-42.0,390.0,174.0,216.0,"Uyghur Policy Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.016929463970762802,-0.04671467018836787,-45.0,383.0,169.0,214.0,", On Motion to Suspend the Rules and Pass Certain Bills and Agree to Certain Resolutions"
Passed,0.023475668178642675,-0.03210254995306787,-140.0,284.0,72.0,212.0,", On Motion to Suspend the Rules and Pass Certain Bills"
Passed,0.020545774880862233,-0.039961907070732605,-94.0,332.0,119.0,213.0,"DOULA for VA Act of 2022, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.017437828005479782,-0.04685424731353331,-50.0,378.0,164.0,214.0,"Protecting Firefighters from Adverse Substances Act, On Motion to Suspend the Rules and Pass"
Passed,0.015963396224931755,-0.04830769586495642,-34.0,392.0,179.0,213.0,"To remove the 4-year sunset from the Pro bono Work to Empower and Represent Act of 2018, On Motion to Suspend the Rules and Pass"
Passed,0.018933159647681896,-0.04490713723688191,-68.0,364.0,148.0,216.0,"Jackie Walorski Maternal and Child Home Visiting Reauthorization Act of 2022, On Passage"
Passed,0.03942792506237544,0.01625281615793739,-416.0,14.0,-201.0,215.0,"Providing for consideration of the bill (H.R. 3648) the Eagle Act; providing for consideration of the bill (H.R. 7946) the Veteran Service Recognition Act; and for other purposes; and for other purposes, On Agreeing to the Resolution"
Agreed to,0.039585327205207486,0.0172538587599117,-420.0,6.0,-207.0,213.0,", On Agreeing to the Amendment"
Passed,0.04027840467890436,0.016581330505624912,-422.0,12.0,-205.0,217.0,"Veteran Service Recognition Act, On Passage"
Passed,0.021583377526005535,-0.040977543759584234,-100.0,334.0,117.0,217.0,", On Motion to Suspend the Rules and Pass Certain Bills"
Passed,0.016922914802338117,-0.04841350309221392,-43.0,391.0,174.0,217.0,"Early Hearing Detection and Intervention Act, On Motion to Suspend the Rules and Pass"
Passed,0.012773292255830484,-0.05027927534089917,-1.0,417.0,208.0,209.0,"SBA Cyber Awareness Act, On the Motion to Suspend the Rules and Concur in the Senate Amendment"
Passed,0.02733133361699288,-0.025520258923171255,-189.0,241.0,26.0,215.0,"Community Disaster Resilience Zones Act, On Motion to Suspend the Rules and Pass"
Passed,0.013621197596471494,-0.05087534999453168,-7.0,423.0,208.0,215.0,"To amend the Post-Katrina Emergency Management Reform Act of 2006 to repeal certain obsolete requirements, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.015640388533924545,-0.048510540787825275,-31.0,397.0,183.0,214.0,"Rural Opioid Abuse Prevention Act, On Motion to Suspend the Rules and Pass"
Passed,0.01341218993354783,-0.050495246394821544,-6.0,420.0,207.0,213.0,"PROTECT Our Children Act, On Motion to Suspend the Rules and Pass"
Passed,0.0180873865513934,-0.04536803672035544,-60.0,372.0,156.0,216.0,"Patents for Humanity Act, On the Motion to Suspend the Rules and Concur in the Senate Amendment"
Passed,0.03991985617601663,0.016466863234879416,-421.0,13.0,-204.0,217.0,"Providing for consideration of the Senate amendment to the bill (H.R. 8404) to repeal the Defense of Marriage Act and ensure respect for State regulation of marriage, and for other purposes, On Agreeing to the Resolution"
Passed,0.03683170295921795,0.0021915206286825164,-349.0,89.0,-130.0,219.0,"Respect for Marriage Act, On Motion to Concur in the Senate Amendment"
Passed,0.03420685214543486,0.006008797015103047,-334.0,60.0,-137.0,197.0,"Respect for Marriage Act, Table Motion to Reconsider"
Failed,-0.028946754164744605,0.002971260486345866,262.0,-98.0,82.0,-180.0,", On Motion to Adjourn"
Passed,0.008482942278475883,-0.03771865798391597,12.0,270.0,141.0,129.0,"Providing for the concurrence by the House in the Senate amendment to H.R. 7776, with an amendment, On Motion to Suspend the Rules and Agree"
Passed,0.01459347772214032,-0.048949024198888164,-20.0,398.0,189.0,209.0,"Disaster Assistance for Rural Communities Act, On Motion to Suspend the Rules and Pass"
Passed,0.021948039718359656,-0.03576464296003751,-114.0,300.0,93.0,207.0,"Saline Lake Ecosystems in the Great Basin States Program Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,0.014258782538052774,-0.05020258028564509,-15.0,417.0,201.0,216.0,"Quantum Computing Cybersecurity Preparedness Act, On Motion to Suspend the Rules and Concur in the Senate Amendment"
Passed,0.03967045225290313,0.017747698692265976,-422.0,2.0,-210.0,212.0,"Providing for consideration of the bills H.R. 1948, S. 3905, and S. 4003; providing for consideration of the Senate amendment to the bill H.R. 1437; relating to consideration of the Senate amendments to the bill H.R. 2617; and for other purposes; and for other purposes, On Ordering the Previous Question"
Passed,0.03986949397199882,0.01685548429668172,-422.0,10.0,-206.0,216.0,"Providing for consideration of the bills H.R. 1948, S. 3905, and S. 4003; providing for consideration of the Senate amendment to the bill H.R. 1437; relating to consideration of the Senate amendments to the bill H.R. 2617; and for other purposes; and for other purposes, On Agreeing to the Resolution"
Passed,0.026151746065888302,-0.03010642342415248,-165.0,269.0,52.0,217.0,", On Motion to Suspend the Rules and Pass Certain Bills and Concur in a Senate Amendment"
Passed,0.039596975123519104,0.014369287241125295,-407.0,23.0,-192.0,215.0,"PRECIP Act, On Motion to Concur in the Senate Amendment with an Amendment"
Passed,0.04006086448396549,0.016018697400162808,-418.0,14.0,-202.0,216.0,"Preventing Organizational Conflicts of Interest in Federal Acquisition Act, On Passage"
Passed,0.034949763417265176,-0.0008020537014789525,-320.0,102.0,-109.0,211.0,"Law Enforcement De-Escalation Training Act of 2022, On Passage"
Passed,0.014457572754519176,-0.05054290285031103,-16.0,418.0,201.0,217.0,"Billy’s Law, On Motion to Suspend the Rules and Pass"
Passed,0.03985917863360574,0.016009310436141014,-418.0,16.0,-201.0,217.0,"Providing for consideration of the bill (H.R. 8393) the Puerto Rico Status Act, On Agreeing to the Resolution"
Failed,-0.04006895271592957,-0.01710672751333392,424.0,-8.0,208.0,-216.0,"Puerto Rico Status Act, On Motion to Recommit"
Passed,0.03894007576429033,0.011175933181002606,-392.0,42.0,-175.0,217.0,"Puerto Rico Status Act, On Passage"
Passed,0.03966889854171574,0.015064355941391319,-412.0,18.0,-197.0,215.0,"VA Employee Fairness Act, On Passage"
Passed,0.039009396677955575,0.015095428184761608,-409.0,23.0,-193.0,216.0,"Providing for consideration of H.R. 9640, to amend the Internal Revenue Code of 1986 to provide for examination and disclosure with respect to Presidential income tax returns; S. 1942, the National Heritage Area Act; and for other purposes, On Agreeing to the Resolution"
Passed,0.024088186419086527,-0.033729339391560184,-141.0,291.0,75.0,216.0,"Equal Pay for Team USA Act, On Motion to Suspend the Rules and Pass"
Passed,0.017469677392096764,-0.0452494715925552,-55.0,375.0,160.0,215.0,"Energy Security and Lightering Independence Act, On Motion to Suspend the Rules and Pass"
Passed,0.019072163944194143,-0.043663625360368774,-73.0,357.0,142.0,215.0,"Respect for Child Survivors Act, On Motion to Suspend the Rules and Pass"
Passed,0.01765792706539422,-0.04529663808329726,-56.0,374.0,159.0,215.0,"Dr. Joanne Smith Memorial Rehabilitation Innovation Centers Act, On Motion to Suspend the Rules and Pass"
Passed,0.017719452468000774,-0.04545399139841897,-56.0,374.0,159.0,215.0,"Hazard Eligibility and Local Projects Act, On Motion to Suspend the Rules and Concur in the Senate Amendment"
Passed,0.019842038767855473,-0.041846857933520935,-85.0,345.0,130.0,215.0,"To amend the White Mountain Apache Tribe Water Rights Quantification Act of 2010 to modify the enforceability date for certain provisions, and for other purposes, On Motion to Suspend the Rules and Pass"
Passed,0.015892447560147148,-0.046968840126876396,-37.0,385.0,174.0,211.0,"Colorado River Indian Tribes Water Resiliency Act, On Motion to Suspend the Rules and Pass"
Passed,0.03964733893011505,0.015193916999344024,-413.0,21.0,-196.0,217.0,"Presidential Tax Filings and Audit Transparency Act, On Passage"
Passed,0.028193443308304537,-0.02383592921742143,-203.0,231.0,14.0,217.0,"National Heritage Area Act, On Passage"
Passed,0.020779408393622918,-0.039403298736628734,-97.0,335.0,119.0,216.0,"To authorize leases of up to 99 years for land held in trust for the Confederated Tribes of the Chehalis Reservation, On Motion to Suspend the Rules and Pass"
Passed,0.021738838330099635,-0.035844687150512505,-115.0,305.0,95.0,210.0,"Hualapai Tribe Water Rights Settlement Act, On Motion to Suspend the Rules and Pass"
Passed,0.021413171774295057,-0.03958554123265968,-102.0,330.0,114.0,216.0,"To amend the Not Invisible Act of 2019 to extend, and provide additional support for, the activities of the Department of the Interior and the Department of Justice Joint Commission on Reducing Violent Crime Against Indians, and for other purposes., On Motion to Suspend the Rules and Pass"
Passed,0.02516580965305015,-0.030641233627997613,-155.0,271.0,58.0,213.0,"Native American Langauge Resource Center Act of 2022, On Motion to Suspend the Rules and Pass"
Passed,0.026432453237039962,-0.028419604361976016,-172.0,258.0,43.0,215.0,"Durbin Feeling Native American Languages Act of 2021, On Motion to Suspend the Rules and Pass"
Passed,0.019460404352205977,-0.04116875005698926,-81.0,345.0,132.0,213.0,"Student Veteran Emergency Relief Act, On Motion to Suspend the Rules and Concur in the Senate Amendment"
Passed,0.03969730719288918,0.017014845197033866,-421.0,9.0,-206.0,215.0,"Providing for consideration of the Senate amendment to the House amendment to the Senate amendment to H.R. 2617, Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act; and for other purposes, On Agreeing to the Resolution"
Failed,-0.03912366187345267,-0.01257717784515008,400.0,-34.0,183.0,-217.0,", On Motion to Adjourn"
Passed,0.03938681133503675,0.014288148219422248,-406.0,24.0,-191.0,215.0,"To amend section 1115 of title 31, United States Code, to amend the description of how performance goals are achieved, and for other purposes, On Motion to Concur in the Senate Adt to the House Adt to the Senate Adt"
