Hastert,-0.03625032919550655,0.027873739208515436,424.0,28.0,226.0,-198.0,", Election of the Speaker"
Passed,-0.03659320290499627,0.027059823178263484,419.0,35.0,227.0,-192.0,"Providing for consideration of H.R. 4954 to improve maritime and cargo security through enhanced layered defenses, and for other purposes., On Agreeing to the Resolution"
Failed,0.03650475648129208,-0.026951499964113026,-418.0,-36.0,-227.0,191.0,", On Agreeing to the Amendment"
Failed,0.035057384588401026,-0.02798964659007818,-411.0,-21.0,-216.0,195.0,"Security and Accountability for Every Port (SAFE) Act, On Motion to Recommit with Instructions"
Passed,-0.02804467036917383,-0.03763115982167627,32.0,418.0,225.0,193.0,"Security and Accountability for Every Port (SAFE) Act, On Passage"
Passed,-0.027857844094555693,-0.03662124221699971,37.0,411.0,224.0,187.0,"Providing for concurrence by the House with amendments in the amendments of the Senate to H.R. 1499, On Motion to Suspend the Rules and Agree"
Passed,-0.02774712663002423,-0.03601391329273954,38.0,404.0,221.0,183.0,"Respect for America’s Fallen Heroes Act, On Motion to Suspend the Rules and Pass"
Passed,-0.027310476496752122,-0.03638357285450624,34.0,406.0,220.0,186.0,"To designate the Department of Veterans Affairs Medical Center in Muskogee, Oklahoma, as the Jack C. Montgomery Department of Veterans Affairs Medical Center, On Motion to Suspend the Rules and Pass"
Passed,-0.02649084739169501,-0.037876984942997266,19.0,409.0,214.0,195.0,"H-Prize Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.03644745203129146,0.027049134786674315,419.0,35.0,227.0,-192.0,"Waiving points of order against the conference report to accompany the bill (H.R. 4297) to provide for reconciliation pursuant to section 201(b) of the concurrent resolution on the budget for fiscal year 2006, On Agreeing to the Resolution"
Passed,-0.033203372673269047,-0.014349035124853112,172.0,282.0,227.0,55.0,"Providing for the consideration of H.R. 5122, National Defense Authorization Act for Fiscal Year 2007, On Agreeing to the Resolution"
Failed,0.036635498832408624,-0.024873849605675846,-400.0,-50.0,-225.0,175.0,"Tax Relief Extension Reconciliation Act, On Motion to Recommit with Instructions"
Passed,-0.03722911643892977,0.023705373229238994,395.0,61.0,228.0,-167.0,"Tax Relief Extension Reconciliation Act, On Agreeing to the Conference Report"
Failed,0.03118106939484045,-0.02046067163733908,-322.0,-48.0,-185.0,137.0,", On Agreeing to the Amendment"
Failed,0.028634862371117755,0.025350888723514074,-92.0,-334.0,-213.0,-121.0,", On Motion to Adjourn"
Failed,0.030255281335185978,0.014390955917017716,-153.0,-267.0,-210.0,-57.0,", On Motion to Adjourn"
Passed,-0.035753701559528867,0.02688310131960416,414.0,32.0,223.0,-191.0,"Providing for the further consideration of H.R. 5122, National Defense Authorization Act for Fiscal Year 2007, On Ordering the Previous Question"
Passed,-0.036282716921058694,0.027420819151441355,420.0,32.0,226.0,-194.0,"Providing for the further consideration of H.R. 5122, National Defense Authorization Act for Fiscal Year 2007, On Agreeing to the Resolution"
Agreed to,-0.033424211336206655,0.01611999715219006,322.0,82.0,202.0,-120.0,", On Agreeing to the Amendment"
Failed,0.03461339578999385,-0.0019661536093427984,-252.0,-178.0,-215.0,37.0,", On Agreeing to the Amendment"
Agreed to,-0.025647567382638205,-0.037771925251179485,15.0,405.0,210.0,195.0,", On Agreeing to the Amendment"
Failed,0.0350919636934993,-0.02801040599815053,-409.0,-19.0,-214.0,195.0,"National Defense Authorization Act for Fiscal Year 2007, On Motion to Recommit with Instructions"
Passed,-0.03083769517632285,-0.028681553539646944,88.0,364.0,226.0,138.0,"National Defense Authorization Act for Fiscal Year 2007, On Passage"
Passed,-0.02730246711746014,-0.036203696954468394,33.0,405.0,219.0,186.0,"Encouraging all eligible Medicare beneficiaries who have not yet elected enroll in the new Medicare Part D benefit to review the available options and to determine whether enrollment in a Medicare prescription drug plan best meets their current and future needs for prescription drug coverage, On Motion to Suspend the Rules and Agree"
Failed,0.030084563922906593,-0.019143515850642025,-294.0,-48.0,-171.0,123.0,", On Agreeing to the Amendment"
Failed,0.030989940496280493,-0.01869399975113885,-299.0,-57.0,-178.0,121.0,", On Agreeing to the Amendment"
Failed,0.030298780859794577,-0.020619225199640105,-307.0,-41.0,-174.0,133.0,", On Agreeing to the Amendment"
Failed,0.02990101375577415,-0.021663110035549833,-310.0,-32.0,-171.0,139.0,", On Agreeing to the Amendment"
Passed,-0.030861436876917198,0.0176267492312543,291.0,63.0,177.0,-114.0,"Forest Emergency Recovery and Research Act, On Passage"
Passed,-0.036446489882754056,0.027305223407952214,421.0,33.0,227.0,-194.0,"Waiving the requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules, On Agreeing to the Resolution"
Passed,-0.035991802563650525,0.027027384947735034,416.0,32.0,224.0,-192.0,"Providing for further consideration of the concurrent resolution (H. Con. Res. 376) establishing the congressional budget for the United States Government for fiscal year 2007 and setting forth appropriate budgetary levels for fiscal years 2008 through 2011, On Ordering the Previous Question"
Passed,-0.036216490493540615,0.0270194948153803,418.0,34.0,226.0,-192.0,"Providing for further consideration of the concurrent resolution (H. Con. Res. 376) establishing the congressional budget for the United States Government for fiscal year 2007 and setting forth appropriate budgetary levels for fiscal years 2008 through 2011, On Agreeing to the Resolution"
Failed,0.03637510252195989,-0.0064061476525562756,-294.0,-164.0,-229.0,65.0,", On Agreeing to the Amendment"
Failed,0.0012105225873470851,0.03660961417331059,156.0,-236.0,-40.0,-196.0,", On Agreeing to the Amendment"
Failed,0.03679993831555809,-0.024030701390326648,-400.0,-58.0,-229.0,171.0,", On Agreeing to the Amendment"
Passed,-0.033848380696579555,0.028694208929790768,403.0,9.0,206.0,-197.0,"Congressional Budget for FY 2007, On Agreeing to the Resolution"
Passed,-0.023925816313394778,-0.03667987329197817,6.0,384.0,195.0,189.0,"Calling on the Government of the United Kingdom to immediately establish a full, independent, public judicial inquiry into the murder of Northern Ireland defense attorney Pat Finucane, as recommended by international Judge Peter Cory as part of the Weston Park agreement and a way forward for the Peace Process, On Motion to Suspend the Rules and Agree, as Amended"
Passed,-0.03515490542482765,0.026844858456504826,408.0,28.0,218.0,-190.0,"Providing for consideration of the bill (H.R. 5386) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2007, and for other purposes, On Ordering the Previous Question"
Passed,-0.035117923926465254,0.02697040166075466,409.0,27.0,218.0,-191.0,"Providing for consideration of the bill (H.R. 5386) making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2007, and for other purposes, On Agreeing to the Resolution"
Passed,-0.02699881603332903,-0.036825466428503144,28.0,408.0,218.0,190.0,"Condemning in the strongest terms the terrorist attacks in Dahab and Northern Sinai, Egypt, on April 24 and 26, 2006, On Motion to Suspend the Rules and Agree"
Agreed to,0.017046592278074688,-0.03172590319238506,-279.0,113.0,-83.0,196.0,", On Agreeing to the Amendment"
Failed,-0.010092895788843008,0.02995755578329916,205.0,-137.0,34.0,-171.0,", On Agreeing to the Amendment"
Agreed to,0.023586438365652492,-0.027438716134243257,-291.0,43.0,-124.0,167.0,", On Agreeing to the Amendment"
Failed,-0.0035525905919664745,0.033959222006624816,181.0,-193.0,-6.0,-187.0,", On Agreeing to the Amendment"
Agreed to,0.017769899720935123,-0.028752742222170394,-256.0,86.0,-85.0,171.0,", On Agreeing to the Amendment"
Agreed to,0.017117835738578457,-0.023011500911871513,-223.0,55.0,-84.0,139.0,", On Agreeing to the Amendment"
Agreed to,0.02700194320406626,-0.027826755601999383,-323.0,23.0,-150.0,173.0,", On Agreeing to the Amendment"
Agreed to,0.020169331429595677,-0.019802225854693375,-225.0,13.0,-106.0,119.0,", On Agreeing to the Amendment"
Failed,-0.0015615935882834226,0.03425231019182222,168.0,-202.0,-17.0,-185.0,", On Agreeing to the Amendment"
Passed,-0.028624301643555387,-0.0012671894083479433,204.0,164.0,184.0,-20.0,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2007, and for other purposes, On Passage"
Passed,-0.033941290800868266,0.02640877942029799,397.0,25.0,211.0,-186.0,"Providing for consideration of the bill (H.R. 5385) making appropriations for the military quality of life functions of the Department of Defense, military construction, the Department of Veterans Affairs and related agencies for the fiscal year ending September 30, 2007, and for other purposes, On Ordering the Previous Question"
Passed,-0.03447716336895266,0.02622752231917284,401.0,29.0,215.0,-186.0,"Providing for consideration of the bill (H.R. 5385) making appropriations for the military quality of life functions of the Department of Defense, military construction, the Department of Veterans Affairs and related agencies for the fiscal year ending September 30, 2007, and for other purposes, On Agreeing to the Resolution"
Failed,0.028869350048153577,-0.009901871443208182,-252.0,-96.0,-174.0,78.0,", On Agreeing to the Amendment"
Passed,-0.026366345501989154,-0.03541700540146035,31.0,395.0,213.0,182.0,"Making appropriations for the military quality of life functions of the Department of Defense, military construction, the Department of Veterans Affairs, and related agencies for the fiscal year ending September 30, 2007, and for other purposes, On Passage"
Passed,-0.02530490091276178,-0.03304076418293911,35.0,371.0,203.0,168.0,"Veterans Benefits Improvement Act, On Motion to Suspend the Rules and Pass, as Amended"
Passed,-0.018927836747577677,-0.032625763890936785,-8.0,324.0,158.0,166.0,"Pets Evacuation and Transportation Standards Act, On Motion to Suspend the Rules and Pass"
Passed,-0.03406777903088881,0.02727560821630183,402.0,20.0,211.0,-191.0,"Providing for consideration of the bill (H.R. 5384) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies for the fiscal year ending September 30, 2007, and for other purposes, On Ordering the Previous Question"
Passed,-0.034324673590482996,0.02706853662294521,403.0,23.0,213.0,-190.0,"Providing for consideration of the bill (H.R. 5384) making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies for the fiscal year ending September 30, 2007, and for other purposes, On Agreeing to the Resolution"
Passed,-0.027912729626359146,-0.025009191660425437,85.0,323.0,204.0,119.0,"Palestinian Anti-Terrorism Act, On Motion to Suspend the Rules and Pass, as Amended"
Agreed to,0.020800272204278263,-0.02634190229422433,-271.0,49.0,-111.0,160.0,", On Agreeing to the Amendment"
Agreed to,-0.015255485229956829,-0.02676244534294469,-12.0,268.0,128.0,140.0,", On Agreeing to the Amendment"
Failed,0.02037718706904436,0.03616662533017957,20.0,-356.0,-168.0,-188.0,", On Agreeing to the Amendment"
Failed,0.012681988918169572,0.029983214888498533,50.0,-262.0,-106.0,-156.0,", On Agreeing to the Amendment"
Failed,0.0028819251675604772,0.03326530896055563,130.0,-222.0,-46.0,-176.0,", On Agreeing to the Amendment"
Failed,0.009913026493413765,0.014665654194247936,9.0,-145.0,-68.0,-77.0,", On Agreeing to the Amendment"
Failed,0.014738354652607004,-0.004954144875581219,-119.0,-51.0,-85.0,34.0,", On Agreeing to the Amendment"
Agreed to,-0.03405637309506935,0.012320621127802753,300.0,114.0,207.0,-93.0,", On Agreeing to the Amendment"
Failed,0.008073854710244513,0.029925082110979447,82.0,-232.0,-75.0,-157.0,", On Agreeing to the Amendment"
Failed,0.006471005214431443,0.03212755461830948,103.0,-237.0,-67.0,-170.0,", On Agreeing to the Amendment"
Failed,0.00605831848972732,0.03285597847145455,112.0,-240.0,-64.0,-176.0,", On Agreeing to the Amendment"
Passed,-0.023664056998974163,-0.030077304287223692,33.0,331.0,182.0,149.0,"Making appropriations for Agriculture, Rural Development, Food and Drug Administration, and Related Agencies for the fiscal year ending September 30, 2007, and for other purposes, On Passage"
Passed,-0.035822379748661315,0.026587131493441732,413.0,35.0,224.0,-189.0,"Providing for consideration of the bill (H.R. 5427) making appropriations for energy and water development for the fiscal year ending September 30, 2007, and for other purposes, On Ordering the Previous Question"
Passed,-0.0349351596943027,0.017183617281591446,352.0,90.0,221.0,-131.0,"Providing for consideration of the bill (H.R. 5427) making appropriations for energy and water development for the fiscal year ending September 30, 2007, and for other purposes, On Agreeing to the Resolution"
Agreed to,0.007487191267926332,-0.00773955207973177,-92.0,14.0,-39.0,53.0,", On Agreeing to the Amendment"
Failed,0.03305520735056271,-0.002209462390202242,-244.0,-168.0,-206.0,38.0,", On Agreeing to the Amendment"
